"NPP","NoUrut","kd_Mutasi","kd_Unit","kd_afd","kd_bud","kd_Jabatan","TMT","No_SK","tgl_sk","Jns_mutasi","NmPejabat","st_tinggal","UserId","tglinput",
"01058062019678","004","L","13","20","02","060211100","01-08-2010 00:00:00","SK/IV.1/PUR/097/VII/2010","31-07-2010 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"02017460009588","002","R","13","12","02","060524140","01-07-2008 00:00:00","SK/D.I/PUR/80/VI/2008","30-06-2008 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01048454022669","005","R","13","20","02","060210204","01-05-2005 00:00:00","SK/D.I/PUR/36/IV/2005","30-04-2005 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01058062019678","005","R","13","20","02","060211199","01-11-2007 00:00:00","SK/DI/PUR/75/X/2007","30-10-2007 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01030984041286","001","L","13","20","02","060200001","01-03-2014 00:00:00","KEP/III.1/98/III/2014","04-03-2014 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01058062019678","006","R","13","20","02","060210107","01-03-2004 00:00:00","SK/DI/PUR/45/III/2004","03-03-2004 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01048463022711","004","R","13","10","02","060523290","01-07-2006 00:00:00","SK/D.I/800/VIII/2006","29-08-2006 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01048454022669","006","R","13","20","02","060209202","01-10-2004 00:00:00","SK/DI/PUR/201/IX/2004","30-09-2004 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01128562026625","003","L","13","02","02","060210206","01-11-2016 00:00:00","SB/III.1/4187/IX/2016","26-09-2016 00:00:00","","Kabag SDM","","","01-01-1900 00:00:00",
"02017460009588","003","R","13","02","02","060408159","15-10-2005 00:00:00","SK/DI/PUR/113.A/X/2005","14-10-2005 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01028565024896","006","R","13","10","02","060524140","01-12-2004 00:00:00","SK/DI/PUR/230/XI/2004","30-11-2004 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01058560025319","001","L","13","02","02","060523290","01-02-2015 00:00:00","SB/III.1/4865/XII/2014","23-12-2014 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01098566026305","003","L","13","20","02","060210207","01-03-2009 00:00:00","SB/DI/320/I/2009","30-01-2009 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01087460010489","001","L","13","02","02","060210106","01-03-2015 00:00:00","SB/III.1/PUR/006/I/2015","31-01-2015 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01027960017517","003","R","13","11","02","060523290","15-02-2008 00:00:00","SK/D.I/PUR/22/II/2008","15-02-2008 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01077960018069","001","L","13","02","02","060523290","01-02-2015 00:00:00","SB/III.1/4865/XII/2015","01-02-2015 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01078451023196","001","R","13","02","02","060408259","01-06-2002 00:00:00","SK/DI/PUR/89/V/2002","31-05-2002 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108566026400","001","D","13","30","02","060309100","01-01-2016 00:00:00","KEP/III.1/PUR/087/XII/2015","31-12-2015 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01058567026430","003","R","13","20","02","060211113","01-01-2004 00:00:00","SK/DI/103/XII/2003","31-01-2003 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01078166020924","001","R","13","14","02","060524239","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01048465022758","001","R","13","12","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078464023215","001","R","13","11","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01018967027930","003","R","13","02","02","060405153","01-07-2009 00:00:00","SK/IV.1/PUR/46/VI/2009","30-06-2009 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078165020921","001","L","13","14","02","060523290","01-08-2010 00:00:00","SK/IV.1/PUR/097/VII/2010","31-07-2010 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108566026417","003","L","13","14","02","060523100","01-12-2012 00:00:00","SK/III.1/PUR/102/XI/2012","25-11-2012 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01048464022731","002","L","13","11","02","060524100","01-04-2014 00:00:00","KEP/III.1/PUR/36/IV/2014","24-04-2014 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01077560012081","002","R","13","11","02","060523290","01-08-2003 00:00:00","SK/D.I/PUR/134/VII/2003","31-07-2003 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01087460010489","002","L","13","20","02","060210106","01-10-2013 00:00:00","SK/III.1/PUR/096/IX/2013","30-09-2013 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108566026411","002","R","13","12","02","060626245","15-10-2003 00:00:00","SK/DI/PUR/171/X/2003","11-10-2003 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01018865027556","002","L","13","10","02","060500001","01-04-2014 00:00:00","KEP/III.1/PUR/36/IV/2014","24-04-2014 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01028565024896","002","L","13","12","02","060523100","01-12-2012 00:00:00","SK/III.1/PUR/105/XI/2012","30-11-2012 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01028565024896","003","R","13","11","02","060524100","01-01-2008 00:00:00","SK/D.I/PUR/02/I/2008","11-01-2008 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01077660013823","004","R","13","14","02","060523135","01-07-1976 00:00:00","SK/D.I/13/1035/VII/1976","01-07-1976 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078567025627","001","R","13","11","02","060523290","01-08-2003 00:00:00","SK/D.I/PUR/134/VII/2003","31-07-2003 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078567025627","002","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078567025631","001","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108563026374","001","R","13","12","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01099669032291","001","L","13","30","02","060320100","01-05-2014 00:00:00","KEP/III.1/PUR/43/V/2014","07-05-2014 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01099669032291","002","R","13","30","02","060320126","01-11-2008 00:00:00","SK/D.I/PUR/134/XI/2008","01-11-2008 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01099669032291","003","R","13","21","02","060211113","01-05-2008 00:00:00","SK/D.I/PUR/63/V/2008","01-05-2008 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01099669032291","004","R","13","21","02","060210107","01-10-2004 00:00:00","SK/DI/PUR/201/IX/2004","30-09-2004 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01099669032291","005","R","13","21","02","060210104","15-10-2003 00:00:00","SK/DI/PUR/171/X/2003","11-10-2003 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01099669032291","006","L","13","30","02","060320129","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"02098560026335","001","L","13","02","02","060210104","01-02-2015 00:00:00","SB/III.1/4865/XII/2014","23-12-2014 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01108566026400","002","L","13","12","02","060523100","01-04-2014 00:00:00","KEP/III.1/PUR/36/IV/2014","24-04-2014 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108566026400","003","P","13","11","02","060523100","01-03-2013 00:00:00","SK/III.1/PUR/20/II/2013","28-02-2013 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108566026400","004","L","13","11","02","060509100","01-10-2009 00:00:00","SK/IV.1/PUR/174/IX/2009","14-09-2009 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108566026400","005","R","13","11","02","060523135","01-02-2006 00:00:00","SK/D.I/PUR/17/I/2006","31-01-2006 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108565026398","001","R","13","12","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108566026400","006","R","13","11","02","060523135","01-02-2005 00:00:00","SK/DI/PUR/11/II/2005","28-02-2005 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01110668040753","001","L","13","11","02","060523290","01-01-2015 00:00:00","KEP/III.1/PUR/221B/X/2014","31-12-2014 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01110668040753","002","L","13","11","02","060523290","01-01-2015 00:00:00","KEP/III.1/PUR/221/XI/2014","31-12-2014 00:00:00","","ADMNISTRATUR","","","01-01-1900 00:00:00",
"01110668040753","003","L","13","11","02","060523290","01-11-2013 00:00:00","SK/III.1/PUR/107/X/2013","31-10-2013 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01110668040753","004","R","13","20","02","060210207","01-03-2013 00:00:00","SK/III.1/PUR/20/II/2013","28-02-2013 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01110668040753","005","P","13","11","02","060524242","01-11-2006 00:00:00","SK/DI/1006/XI/2006","01-11-2006 00:00:00","","DIREKTUR SDM","","","01-01-1900 00:00:00",
"01058567025282","001","L","13","12","02","060523290","01-09-2016 00:00:00","KEP/III.1/PUR/155/VIII/2016","31-08-2016 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01058567025282","002","L","13","10","02","060523290","01-01-2011 00:00:00","SK/IV.1/PUR/119/XII/2010","31-12-2010 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01058567025282","002","R","13","12","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01118565026496","001","R","13","12","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01118565026496","002","L","13","10","02","060523290","01-09-2016 00:00:00","KEP/III.1/PUR/155/VIII/2016","31-08-2016 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078562025527","010","R","13","21","02","060211199","01-11-1997 00:00:00","D.I/PUR/170/XI/1997","31-10-1997 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078562025527","011","R","13","20","02","060211199","01-07-1995 00:00:00","E.I/PUR/149/VI/1995","26-06-1995 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078563025607","001","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078564025609","001","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078566025615","001","L","13","14","02","060524241","01-01-2015 00:00:00","KEP/III.1/PUR/221/XI/2014","31-12-2014 00:00:00","","ADMNISTRATUR","","","01-01-1900 00:00:00",
"01078566025615","002","R","13","14","02","060524239","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078566025617","001","L","13","11","02","060523290","01-01-2015 00:00:00","KEP/III.1/PUR/221/XI/2014","31-12-2014 00:00:00","","ADMNISTRATUR","","","01-01-1900 00:00:00",
"01078566025617","002","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078565025614","001","L","13","10","02","060523290","01-01-2015 00:00:00","KEP/III.1/PUR/221/XII/2014","31-12-2014 00:00:00","","ADMNISTRATUR","","","01-01-1900 00:00:00",
"01078565025614","002","L","13","11","02","060523290","01-01-2015 00:00:00","KEP/III.1/PUR/221B/XII/2014","31-12-2014 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01028567024906","001","R","13","10","02","060523135","01-04-2008 00:00:00","SK/D.I/PUR/III/2008","31-03-2008 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01078565025614","003","R","13","11","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078569025636","001","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078568025633","001","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108060020408","001","L","13","20","02","060210100","01-01-2015 00:00:00","KEP/III.1/PUR/221/XII/2014","31-12-2014 00:00:00","","ADMNISTRATUR","","","01-01-1900 00:00:00",
"01108060020408","002","L","13","21","02","060211100","01-08-2014 00:00:00","KEP/III.1/PUR/077/VIII/2014","04-08-2014 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108060020408","003","L","13","02","02","060402100","01-09-2012 00:00:00","SK/III.1/PUR/76/VIII/2012","31-08-2012 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108060020408","004","L","13","02","02","060402148","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108565026387","001","R","13","10","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108566026408","001","R","13","11","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108567026422","001","R","13","21","02","060210108","01-01-2016 00:00:00","KEP/III.1/PUR/087/XII/2015","31-12-2015 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108567026422","002","L","13","10","02","060524143","01-01-2015 00:00:00","KEP/III.1/PUR/221/XII/2014","31-12-2014 00:00:00","","ADMNISTRATUR","","","01-01-1900 00:00:00",
"01108567026422","002","L","13","10","02","060524140","01-05-2012 00:00:00","SK/IV.1/PUR/53/IV/2012","30-04-2012 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108568026343","001","L","13","10","02","060523135","01-01-2015 00:00:00","KEP/III.1/PUR/221/XII/2014","31-12-2014 00:00:00","","ADMNISTRATUR","","","01-01-1900 00:00:00",
"01108568026343","002","L","13","10","02","060509103","01-05-2014 00:00:00","KEP/III.1/PUR/41/IV/2014","30-04-2014 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108567026422","003","L","13","10","02","060524240","01-01-2011 00:00:00","SK/IV.1/PUR/119/XII/2010","31-12-2010 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108568026343","003","R","13","10","02","060524242","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108060020422","001","L","13","02","02","060524241","01-01-2015 00:00:00","SB/III.1/43910/XI/20","26-11-2014 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01108060020422","003","L","13","11","02","060524241","01-10-1980 00:00:00","SK/D.I/1105/XII/2000","01-12-1980 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108460026375","001","L","13","02","02","060523290","01-02-2015 00:00:00","SB/III.1/4865/XII/2014","23-12-2014 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01108460026375","002","R","13","12","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01108560026359","001","L","13","02","02","060523290","01-02-2015 00:00:00","SB/III.1/4865/XII/2014","23-12-2014 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01108560026359","002","R","13","10","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108563026372","001","R","13","10","02","060523290","01-12-2002 00:00:00","SB/D.I/PUR/76/XII/2002","01-12-2002 00:00:00","","SINKEP","","","01-01-1900 00:00:00",
"01108563026372","002","R","13","12","02","060523290","01-12-2002 00:00:00","SB/D.I/PUR/181/XI/2002","30-11-2002 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108563026372","003","R","13","10","02","060523290","01-12-2002 00:00:00","SK/D.I/01/PUR/XII/2002","01-12-2002 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108563026372","004","R","13","21","02","060211213","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01048465022751","001","R","13","10","02","060523290","01-01-2016 00:00:00","KEP/III.1/PUR/087/XII/2015","31-12-2015 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108459023775","02","R","13","20","02","060210205","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","MIGRASI","01-05-2015 01:49:51",
"01048465022751","002","L","13","30","02","060319223","01-05-2014 00:00:00","KEP/III.1/PUR/43/V/2014","07-05-2014 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108567026419","001","R","13","12","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078062020101","001","R","13","14","02","060524241","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078062020101","002","L","13","14","02","060524241","01-07-1980 00:00:00","SK/D.I/13/117/VII/1980","01-07-1980 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108563026452","001","R","13","10","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108565026396","001","R","13","12","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01077055004607","001","R","13","14","02","060524241","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01077150005696","001","R","13","11","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01077460010253","001","L","13","02","02","060523290","01-02-2015 00:00:00","SB/III.1/4865/XII/2014","23-12-2014 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01048465022751","003","R","13","11","02","060523290","01-11-2001 00:00:00","SK/DI/PUR/117/XI/2001","07-11-2001 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078064020108","001","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078064020108","002","L","13","14","02","060523290","01-07-1980 00:00:00","SK/D.I/13/163/VII/1980","01-06-1980 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01077460010253","002","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078063020105","001","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078063020106","001","R","13","14","02","060524239","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078162020911","001","L","13","14","02","060523290","01-03-2010 00:00:00","SK/IV.1/PUR/25/II/2010","27-02-2010 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078162020911","002","R","13","14","02","060524241","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108565026392","01","L","13","20","02","060211213","01-01-1900 00:00:00","","01-01-1900 00:00:00","","","","MIGRASI","01-05-2015 01:49:52",
"01108565026392","02","R","13","20","02","060211213","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","MIGRASI","01-05-2015 01:49:52",
"01108565026392","03","R","13","02","02","060509103","15-04-2002 00:00:00","D.I/PUR/48/IV/2002","11-04-2002 00:00:00","","","","MIGRASI","01-05-2015 01:49:52",
"01108565026392","04","R","13","20","02","060217213","01-06-2002 00:00:00","DI/PUR/87/V/2002","30-05-2002 00:00:00","","","","MIGRASI","01-05-2015 01:49:52",
"01048465022751","005","R","13","20","02","060210206","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01110669040752","001","P","13","11","02","060509100","01-01-2016 00:00:00","KEP/III.1/PUR/087/XII/2015","31-12-2015 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078566025619","001","L","13","11","02","060523135","01-01-2015 00:00:00","KEP/III.1/PUR/221/XII/2014","31-12-2014 00:00:00","","ADMNISTRATUR","","","01-01-1900 00:00:00",
"01078566025619","002","R","13","11","02","060408259","01-06-2009 00:00:00","SK/IV.1/PUR/32/V/2009","30-05-2009 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
